country,source,name,website,location_city,clutch_rating,min_project_size_usd,employees,services,is_wp_specialist
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=1778710&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=1778710&position=160&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fburstdgtl.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dprofile,"New York, NY",4.9,5000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=168943&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=168943&position=161&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=http%3A%2F%2Flookfar.com%2Flabs%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral,"New Orleans, LA",4.9,50000,25,[],False
US,clutch.co,StackPlus,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=2516915&featured_listing_id=2&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=true&keyword=Web+Developers&link_type=featured&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=2516915&position=13&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fppc.clutch.co%2Fppc%2Fclick%2F%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjQ4M2NmYmQ0LTQwZDEtNDU2Yi1iNjVmLWFhNDU4ZDI3OTU3NyIsImltcHJlc3Npb25faWQiOiI1ODVkYTg3Mi02ZTlmLTRiZjMtOTVjNi1hYzcyODE2YWRkYWEiLCJwcm92aWRlcl9pZCI6MjUxNjkxNSwiZmVhdHVyZWRfbGlzdGluZ19pZCI6MiwiZmVhdHVyZWRfcG9zaXRpb25faWQiOjM4MjQ2NywicG9zaXRpb24iOjEzLCJpc19zcG90bGlnaHQiOmZhbHNlfQ%3A1vqeoi%3AMuvGKhVYYlMnSJ8xGBvwgtVB1MbsV-DuB8MZsZ1xoXk,United States,0.0,10000,25,[],False
US,clutch.co,ExpandX,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=732504&featured_listing_id=2&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=true&keyword=Web+Developers&link_type=featured&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=732504&position=14&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fppc.clutch.co%2Fppc%2Fclick%2F%3Fs%3DeyJkZWNpc2lvbl9pZCI6IjQ4M2NmYmQ0LTQwZDEtNDU2Yi1iNjVmLWFhNDU4ZDI3OTU3NyIsImltcHJlc3Npb25faWQiOiIwYjQyYTk3OC03MTFjLTRkZWItOTVhNi1lM2ZhYTcwZDJiZGYiLCJwcm92aWRlcl9pZCI6NzMyNTA0LCJmZWF0dXJlZF9saXN0aW5nX2lkIjoyLCJmZWF0dXJlZF9wb3NpdGlvbl9pZCI6Mzg1MTMxLCJwb3NpdGlvbiI6MTQsImlzX3Nwb3RsaWdodCI6ZmFsc2V9%3A1vqeoi%3AJk9oQ0beuY32na-dQxb-hAImn8UQ16uHYNY219REtFA,Serves United States,5.0,10000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=22072&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=22072&position=162&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.dotlogics.com%2Fservices%2Fwebsite-and-digital-experience%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,"Hicksville, NY",5.0,25000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=234111&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=234111&position=163&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fbilberrry.com%2F%3Futm_source%3Dclutch.co%26utm_campaign%3Dclutch_software,"Seattle, WA",5.0,25000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=1812874&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=1812874&position=164&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fhookedoncode.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,"Dallas, TX",5.0,5000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=234069&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=234069&position=165&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=http%3A%2F%2Fcantilever.co%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral,"New York, NY",4.9,10000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=371825&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=371825&position=166&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fimaga.ai%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dweb-developers-usa,"San Mateo, CA",4.9,10000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=2011450&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=2011450&position=167&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fembarkwork.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,"Corona, CA",5.0,5000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=25938&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=25938&position=168&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=http%3A%2F%2Fwww.blueshoon.com%2F%3Fsource%3Dclutch%26utm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,"Chicago, IL",4.8,10000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=621095&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=621095&position=169&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fzealth.net,"Downers Grove, IL",5.0,5000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=152287&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=152287&position=170&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=http%3A%2F%2Fwww.rootstack.com%2F%3Futm_source%3Dother%26utm_medium%3Dclutch.co%26utm_campaign%3Ddirectory,"Austin, TX",4.8,10000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=2022868&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=2022868&position=171&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fcleartailmarketing.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,"St. Petersburg, FL",4.9,1000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=316942&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=316942&position=172&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.blackairplane.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,"Woodstock, GA",4.9,25000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=29792&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=29792&position=173&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.tepia.co%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,"Atlanta, GA",4.9,50000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=193488&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=193488&position=174&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fcascadewebdev.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,"West Linn, OR",4.7,5000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=1104083&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=1104083&position=175&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fajroni.com%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dus-web-developers,"Atlanta, GA",5.0,1000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=1011167&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=1011167&position=176&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.thirstysprout.com%2F,"Seattle, WA",5.0,50000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=123270&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=123270&position=177&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.appmaisters.com%2F%3Futm_source%3Dclutch%2B%26utm_medium%3Dclutch%2B%26utm_id%3Dhome%2B,"Dallas, TX",4.9,5000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=23026&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=23026&position=178&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.soliddigital.com%2Ftop-web-design-agency-clutch%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral,"Chicago, IL",4.9,75000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=194264&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=194264&position=179&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.verytechnology.com%2Fbook-a-meeting,"Bozeman, MT",4.8,250000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=1252599&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=1252599&position=180&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.meanpug.com%2Fcontact-us%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,"New York, NY",5.0,10000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=1881865&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=1881865&position=181&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fmojo-agency.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,"Austin, TX",5.0,1000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=1368881&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=1368881&position=182&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=http%3A%2F%2Fneologic.dev%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,"Northbrook, IL",5.0,5000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=754378&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=754378&position=183&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=http%3A%2F%2Fandersoncollaborative.com%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dus-web-developers,"Fort Lauderdale, FL",4.9,5000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=1540166&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=1540166&position=184&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.activecolor.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,"Los Angeles, CA",5.0,25000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=38544&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=38544&position=185&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Ffivepackcreative.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dus-web-developers,"Atlanta, GA",4.9,50000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=1822624&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=1822624&position=186&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.lilbigthings.com%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dus-web-developers,"New York, NY",5.0,1000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=1922382&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=1922382&position=187&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fpenandmug.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,"Nashville, TN",5.0,10000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=19242&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=19242&position=188&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fsymmetrimarketing.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,"Chicago, IL",4.8,50000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=698620&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=698620&position=189&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.lightspace.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dus-web-developers,"San Diego, CA",5.0,10000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=389677&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=389677&position=190&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fjaxmediateam.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,"Jacksonville, FL",5.0,1000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=1528826&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=1528826&position=191&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fideamaker.agency%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Dus-web-developers,"Irvine, CA",4.9,25000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=20404&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=20404&position=192&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fmateriell.com%2F%3Futm_source%3Dclutch.co%26utm_medium%3Dreferral%26utm_campaign%3Ddirectory,"Arlington, VA",4.9,25000,25,[],False
US,clutch.co,,https://r.clutch.co/redirect?analyticsjs=true&category=Web+Developers&content_group=directory&debug_mode=false&event_category=visit_website&event_label=366031&from_page=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&is_sponsor=false&keyword=Web+Developers&location_id=840&no_click=1&page_canonical_id=1006024700000&page_location=https%3A%2F%2Fclutch.co%2Fus%2Fweb-developers%3Fpage%3D3&page_number=3&page_type=directory&pid=366031&position=193&source=directory&trace_id=9ccf70953d1b95c1&transport_url=https%3A%2F%2Fg.clutch.co&u=https%3A%2F%2Fwww.thundertech.com%2F%3Futm_source%3Dclutch%26utm_medium%3Dreferral,"Cleveland, OH",4.7,10000,25,[],False
